code,year,ind,Audit_firm,Auditor,Kam_num,Ind_spec,Length_1,Specificity1_1,Specificity2,Similarity,Big4,Big8,Audit_tenure,Audit_spec1,Gender,Auditor_tenure,Auditor_spec1,Partner,Ccp,Degree,Rep,Major,License,Roa,Bm,Quick,Leverage,Recvinv,Otherrec,Size,Growth,Loss,Age,Cfo,Audittype,Audit_spec2,Auditor_spec2,Length_2,Specificity1_2
2469,2017,M74,大华,王鹏练,2,1,7.4483339,5.4930614,0.14152592,0.378,0,1,5,1,0,11,1,0,0,1,0,1,1,0.04084,0.504251,3.47218,0.230262,0.37212383,0.00711412,21.239012,1.1502946,0,7,-0.01220909,1,0,0,6.7551867,4.7999143
2469,2018,M74,大华,王鹏练,2,2,7.1364832,4.3567088,0.06205251,0.36366667,0,1,6,1,0,12,1,0,0,1,0,1,1,0.030382,0.876823,3.60395,0.223456,0.30480098,0.0248382,21.250645,-0.30590642,0,8,0.04335377,1,0,0,6.443336,3.6635616
2470,2018,C26,大信,甘思同,3,1,7.0103119,4.4659081,0.07851986,0.80632593,0,1,9,1,0,3,1,0,0,1,0,1,1,0.021371,1.08717,1.23153,0.447157,0.17887977,0.00418672,23.841639,-0.21942457,0,8,-0.06800651,0,0,0,5.9116996,3.3672958
2471,2018,C38,天职国际,陈柏林,4,1,7.9168075,4.9628446,0.0521327,0.36662262,0,1,9,0,0,13,1,0,0,1,0,1,1,0.012813,2.40222,0.858885,0.700088,0.57003427,0.03360701,22.822915,0.02959439,0,8,0.04033857,0,0,0,6.5305131,3.5765503
2472,2017,C34,天健,吴慧,3,1,7.5569506,5.5294291,0.13166144,0.49918759,0,1,8,1,1,8,1,0,0,1,0,0,1,0.032104,1.11863,1.15646,0.544335,0.20853737,0.00116035,22.736459,0.51430841,0,7,0.02692268,1,1,1,6.4583383,4.4308168
2472,2018,C34,天健,朱俊峰,3,1,7.7016524,5.5053315,0.11121157,0.84257425,0,1,9,1,0,5,0,0,1,1,0,0,1,0.02461,2.02129,0.898714,0.535288,0.2310905,0.00752198,22.79313,0.19392397,0,8,0.00087368,1,1,0,6.6030401,4.4067192
2473,2017,C38,亚太(集团),刘军杰,3,1,7.2506355,4.7273878,0.08019872,0.25555556,0,0,1,0,0,7,0,0,0,0,0,0,1,-0.151507,0.222904,1.57374,0.250857,0.15046106,0.0214377,20.020261,0.23238359,1,7,0.00214609,0,0,0,6.1520232,3.6287755
2473,2018,C38,亚太(集团),孟红,4,1,7.6769371,5.288267,0.09175162,0.19283333,0,0,2,0,1,2,0,0,0,1,0,0,1,0.030533,0.356246,4.37841,0.207939,0.2067722,0.03777048,20.020261,0.25598396,0,8,-0.15271617,1,0,0,6.2906428,3.9019727
2474,2017,I65,致同,杨莹,2,1,6.8844867,4.4188406,0.08495394,0.7348141,0,1,6,1,1,3,1,0,0,1,1,1,1,0.01211,0.494941,1.12091,0.446749,0.34388203,0.01755967,21.676065,0.05609572,0,7,0.03315357,1,1,1,6.1913395,3.7256934
2474,2018,I65,致同,杨莹,2,1,6.96319,4.2046926,0.06338694,0.74798077,0,1,7,1,1,4,1,0,0,1,1,1,1,0.012323,0.655166,1.17747,0.420882,0.35715296,0.02163334,21.650455,0.09499081,0,8,0.01044366,1,1,1,6.2700428,3.5115454
2475,2017,C39,立信,魏刚,3,1,7.4312997,4.8598124,0.0764218,0.73869857,0,1,8,1,0,8,1,0,1,1,0,0,1,0.065007,0.361495,1.18669,0.482074,0.39253976,0.00554004,24.014867,0.65856064,0,7,0.00627978,1,1,1,6.3326874,3.7612001
2475,2018,C39,立信,魏刚,3,1,7.3607399,4.6051702,0.06357279,0.75839621,0,1,9,1,0,9,1,0,1,1,0,0,1,0.077202,0.629913,1.0678,0.542421,0.43537739,0.00846898,24.318972,0.57056898,0,8,0.08622895,1,1,1,6.2621276,3.5065579
2476,2017,C26,致同,刘均山,2,0,6.7129562,4.2341065,0.08383961,0.4252,0,1,6,0,0,12,1,1,0,1,0,1,1,0.000305,0.370898,3.10803,0.225235,0.13728334,0.00379564,20.966746,-0.49392922,0,7,0.06893844,1,0,1,6.019809,3.5409593
2479,2017,D44,天健,叶思思,2,0,6.9707301,4.7621739,0.10985915,0.372,0,1,8,1,1,4,1,0,0,1,0,0,1,0.080273,0.659599,0.438166,0.374684,0.07483827,0.00051249,22.352583,0.23129673,0,7,0.09257239,1,0,0,6.2775829,4.0690268
2479,2018,D44,天健,叶思思,2,0,7.0656134,4.804021,0.10418446,0.7385,0,1,9,1,1,5,1,0,0,1,0,0,1,0.029883,1.50987,0.902657,0.313915,0.06352863,0.00102192,22.488919,-0.09423567,0,8,0.07817318,1,0,0,6.3724662,4.1108739
2480,2017,C34,大信,王文春,3,1,7.1569564,4.2626799,0.05533905,0.49922222,0,1,2,0,0,19,1,0,0,1,1,0,1,0.003338,1.18719,1.2209,0.561303,0.32829008,0.05555507,22.44364,0.09257767,0,7,-0.02771088,1,0,1,6.0583441,3.1640676
2480,2018,C34,大信,王文春,3,1,7.4073177,4.4886364,0.05400485,0.47433333,0,1,3,0,0,20,1,0,0,1,1,0,1,0.003975,2.21,0.986391,0.649284,0.33760502,0.05452465,22.679219,0.18068444,0,8,0.01648129,1,0,1,6.3087054,3.3900241
2481,2017,C14,大华,杨利琳,2,1,6.9017372,4.3174881,0.07545272,0.36833333,0,1,7,1,1,7,0,0,1,1,0,1,1,0.008268,0.669487,0.826888,0.402749,0.19957821,0.00335586,22.188975,0.1208216,0,7,0.01020828,1,1,0,6.20859,3.6243409
2481,2018,C14,大华,田国成,2,1,7.1106961,4.5217886,0.07510204,0.74916667,0,1,8,1,0,19,0,0,0,0,0,0,1,0.024177,1.09042,0.833862,0.321825,0.12461132,0.00465759,22.057293,0.1505764,0,8,0.10906807,1,1,0,6.4175489,3.8286414
2482,2017,E50,瑞华,匡傲,3,2,7.4283332,4.8441871,0.07546049,0.83533333,0,1,5,1,0,2,1,0,0,1,0,0,1,0.041733,1.28676,1.59094,0.566398,0.56650417,0.02544456,23.487342,0.23957313,0,7,0.06627338,1,1,1,6.3297209,3.7455748
2482,2018,E50,瑞华,匡傲,3,2,7.3172124,4.5643482,0.06374502,0.83673333,0,1,6,1,0,3,1,0,0,1,0,0,1,0.015177,2.35558,1.3634,0.659778,0.52610542,0.02819347,23.766201,0.14857385,0,8,0.02142855,1,1,1,6.2186001,3.4657359
2483,2017,C34,瑞华,王志伟,2,0,6.8658911,4.9272537,0.1438999,0.39091667,0,1,5,0,0,12,1,0,0,1,1,0,1,0.030054,1.18903,0.946757,0.340175,0.32178102,0.00880832,22.195192,-0.34750055,0,7,0.00719881,1,0,1,6.1727439,4.2341065
2483,2018,C34,瑞华,李重实,2,1,7.138867,4.4998097,0.07142857,0.78366667,0,1,6,0,0,16,0,0,0,1,0,1,1,0.019944,1.85186,0.929127,0.348598,0.30983945,0.02941115,22.237353,0.06379114,0,8,0.00766509,1,0,0,6.4457198,3.8066625
2484,2017,C39,天衡,金炜,2,1,6.8167359,3.9512437,0.05695509,0.74313333,0,0,7,0,0,9,1,1,0,1,0,1,1,0.053008,0.50758,4.05259,0.160756,0.21184231,0.0039589,22.070804,0.36219847,0,7,0.06218532,1,0,0,6.1235887,3.2580965
2484,2018,C39,天衡,金炜,2,1,7.0396603,4.0775374,0.05170903,0.7385,0,0,8,0,0,10,1,1,0,1,0,1,1,0.063558,0.807938,3.64098,0.152603,0.23785885,0.00597289,22.123696,0.176317,0,8,0.04771509,1,0,0,6.3465132,3.3843903
2486,2017,C18,中兴财光华,王凤岐,2,1,7.3677086,4.9199809,0.0864899,0.337,0,0,1,0,0,21,0,1,1,1,0,1,0,0.012095,0.327973,2.51066,0.352762,0.20613263,0.00261566,21.114615,0.21347942,0,7,-0.01663422,1,0,0,6.6745614,4.2268337
2487,2017,C33,立信,张震,2,1,7.004882,4.6539604,0.09528131,0.79152778,0,1,5,1,0,8,0,0,1,0,0,1,1,0.015058,1.05886,1.87448,0.36902,0.41204903,0.00602975,21.737049,0.06321903,0,7,-0.0414521,1,1,0,6.3117348,3.9608132
2487,2018,C33,立信,张震,2,1,6.9856418,4.3438054,0.07123034,0.75452778,0,1,6,1,0,9,0,0,1,0,0,1,1,0.021283,1.59848,1.54956,0.38467,0.38419356,0.00842542,21.804447,-0.05022291,0,8,0.03456911,1,1,0,6.2924946,3.6506582
2488,2017,C36,天健,潘世玉,2,0,6.7093043,4.9904326,0.16119403,0.74082778,0,1,8,1,1,4,1,0,1,1,0,0,1,0.007535,0.891392,1.40735,0.42267,0.14393258,0.01454374,22.695539,0.3210021,0,7,-0.0535028,1,1,1,6.0161572,4.2972854
2488,2018,C36,天健,潘世玉,3,0,7.6989362,5.5834963,0.12058024,0.56845926,0,1,9,1,1,5,1,0,1,1,0,0,1,0.022288,1.08566,1.06011,0.447862,0.13652799,0.01108891,22.708202,-0.09745661,0,8,-0.06029175,1,1,1,6.6003239,4.484884
2489,2017,C21,天健,郭云华,2,0,6.8627579,4.2341065,0.07217573,0.772,0,1,8,1,0,9,0,0,0,1,0,1,1,0.00829,0.644902,1.13002,0.605005,0.26378494,0.00512471,22.855402,0.19618204,0,7,0.02308219,1,1,0,6.1696107,3.5409593
2489,2018,C21,天健,皇甫滢,3,1,7.797702,5.5294291,0.10349076,0.52809259,0,1,9,1,1,5,0,0,1,1,0,0,1,-0.012824,1.18016,0.836954,0.521737,0.35471246,0.00073181,22.637058,-0.03311515,1,8,0.03476863,1,1,0,6.6990897,4.4308168
2490,2016,C35,信永中和,张秀芹,4,3,7.5038407,5.4510385,0.12837466,0.37941667,0,1,4,1,1,9,1,0,0,1,0,1,1,-0.112734,0.747367,0.330494,0.67331,0.18587575,0.00965054,22.476292,-0.05130333,1,6,0.01809015,0,0,1,6.1175464,4.0647441
2490,2017,C35,信永中和,张秀芹,4,2,7.3957216,4.9628446,0.08778392,0.57834028,0,1,5,1,1,10,1,0,0,1,0,1,1,0.005638,1.58849,0.456225,0.689636,0.2096326,0.00713959,22.551486,0.93663453,0,7,0.00522288,1,0,1,6.0094272,3.5765503
2490,2018,C35,信永中和,张秀芹,3,2,7.3839895,4.6913479,0.06770186,0.7728,0,1,6,1,1,11,1,0,0,1,0,1,1,0.015498,1.96715,0.4914,0.695172,0.23896367,0.00721868,22.611477,0.50141296,0,8,0.05593455,1,0,1,6.2853772,3.5927356
2491,2017,C38,天衡,崔爱萍,2,1,7.0992017,3.8066625,0.03715937,0.74416667,0,0,7,0,1,9,1,0,0,1,0,0,1,0.071301,0.545373,0.976275,0.461836,0.32615787,0.00835119,22.883021,0.02141496,0,7,0.06562312,1,0,1,6.4060546,3.1135153
2491,2018,C38,天衡,崔爱萍,2,1,7.1008519,3.5553481,0.02885408,0.74833333,0,0,8,0,1,10,1,0,0,1,0,0,1,0.054578,1.04376,0.948631,0.501542,0.29924338,0.00704443,23.062767,0.05037557,0,8,0.01178889,1,0,1,6.4077047,2.8622009
2493,2017,C28,天健,徐海泓,2,0,7.2555913,5.3612922,0.15042373,0.714,0,1,8,1,1,8,1,0,0,1,0,0,1,0.033367,1.1332,0.467733,0.585103,0.07936503,0.02446402,24.851265,0.55010305,0,7,0.06498823,1,0,1,6.5624441,4.668145
2493,2018,C28,天健,徐海泓,2,0,7.3771337,5.2257467,0.1163227,0.77083333,0,1,9,1,1,9,1,0,0,1,0,0,1,0.016206,1.91274,0.466068,0.705318,0.06932169,0.01129093,25.52248,0.29622728,0,8,0.03981951,1,0,1,6.6839865,4.5325995
2494,2018,C19,大华,郭玉,2,2,6.926577,4.2904594,0.07163886,0.3825,0,1,8,1,0,4,0,0,0,1,0,0,1,0.005147,1.09324,1.39552,0.246708,0.26599863,0.05070872,21.664362,-0.20913965,0,8,-0.07820148,1,1,0,6.2334299,3.5973123
2496,2017,C26,天健,张春洋,2,1,7.4430784,4.9126549,0.07962529,0.37279583,0,1,8,1,0,6,1,0,1,1,0,0,1,0.053614,1.02209,0.980786,0.482456,0.25196936,0.01797963,22.817589,-0.32340592,0,7,0.0663677,0,1,1,6.7499312,4.2195077
2496,2018,C26,天健,张春洋,1,1,6.6293633,4.4426513,0.11228534,0.83191503,0,1,9,1,0,7,1,0,1,1,0,0,1,-0.098535,2.05936,0.899891,0.42843,0.21851214,0.01199377,22.50844,-0.36250074,1,8,0.19015426,0,1,1,6.6293633,4.4426513
2497,2017,C26,信永中和,张雯燕,2,0,7.066467,4.4426513,0.0725256,0.72646667,0,1,8,1,1,19,1,1,0,0,0,1,1,0.061771,0.339345,0.698127,0.348269,0.21163177,0.018529,22.191724,0.49325539,0,7,0.04180178,1,0,1,6.3733198,3.7495041
2497,2018,C26,信永中和,李华静,2,0,7.0387835,4.1271344,0.05438596,0.73947857,0,1,9,1,1,15,1,0,0,1,0,0,1,0.048278,0.743673,0.815986,0.36916,0.25197846,0.02289458,22.279402,0.30025628,0,8,0.0445076,1,0,0,6.3456364,3.4339872
2499,2017,D44,天健,陈丘刚,2,0,6.9147309,4.7004804,0.10923535,0.3365,0,1,1,1,0,13,1,1,0,1,0,1,1,0.024695,0.423357,1.75281,0.537133,0.46141866,0.14229943,21.195448,1.7154642,0,7,-0.15271617,1,0,0,6.2215837,4.0073332
2502,2018,R86,立信,黄翠冬,3,2,7.2334554,4.8202816,0.08953069,0.72155556,0,1,1,1,0,5,0,0,0,1,0,0,1,-0.340778,0.727293,4.47265,0.115057,0.24738797,0.01498296,21.624999,0.03410785,1,8,-0.04561932,1,0,0,6.1348431,3.7216693
2503,2017,C18,天健,龙海燕,2,2,6.9800759,5.0751738,0.14883721,0.74216667,0,1,8,1,1,9,1,0,0,1,0,0,1,0.074588,0.596867,1.68477,0.422052,0.34230797,0.0049841,23.058375,1.9003851,0,7,-0.0853856,1,0,0,6.2869288,4.3820266
2503,2018,C18,天健,龙海燕,2,2,6.997596,4.6539604,0.09597806,0.3695,0,1,9,1,1,10,1,0,0,1,0,0,1,0.046098,1.39889,1.19542,0.449657,0.46239744,0.00587371,23.042343,0.00893359,0,8,-0.05815141,1,0,0,6.3044488,3.9608132
2504,2017,E50,中兴财光华,梁涛,2,2,7.2834482,4.7535902,0.07967033,0.7705,0,0,1,1,0,0,1,0,1,1,0,0,1,-0.030202,0.76487,1.08902,0.806286,0.71442352,0.01996648,22.316466,-0.49392922,1,7,-0.10829507,1,0,1,6.590301,4.060443
2504,2018,E50,中兴财光华,梁涛,2,2,7.3550019,4.8828019,0.08439898,0.4165,0,0,2,1,0,1,1,0,1,1,0,0,1,0.001579,1.2291,1.12591,0.789854,0.71442352,0.02213726,22.249745,-0.18491062,0,8,-0.0067705,1,0,1,6.6618547,4.1896547
2505,2017,F51,天健,刘利亚,2,0,6.6424868,4.2484952,0.09126467,0.3685,0,1,8,1,0,10,1,0,0,1,0,1,1,-0.002276,1.00117,0.981009,0.593529,0.19905102,0.0177721,23.470329,0.98901885,1,7,-0.06255709,1,1,1,5.9493396,3.5553481
2505,2018,F51,天健,刘薇,2,0,7.1284959,4.7273878,0.09061748,0.43116667,0,1,9,1,1,3,1,0,1,1,0,0,1,-0.044783,1.54895,0.722274,0.608547,0.24064686,0.01666767,23.345353,0.08214829,1,8,0.00601343,1,1,1,6.4353488,4.0342406
2506,2017,C39,立信,石敏,2,1,7.1592919,4.7535902,0.09020218,0.75255927,0,1,4,1,1,9,1,0,1,0,1,0,1,0.001825,0.942904,1.1205,0.793129,0.42375622,0.01892634,23.734764,0.20124803,0,7,0.00296552,1,1,1,6.4661447,4.060443
2507,2017,C14,瑞华,周文华,2,1,6.9593985,4.2341065,0.06552707,0.3645,0,1,5,1,0,3,1,0,0,1,0,1,1,0.166703,0.187672,2.71234,0.223956,0.10040736,0.00170496,21.633262,0.35637989,0,7,0.21043344,1,0,0,6.2662513,3.5409593
2507,2018,C14,瑞华,周文华,2,1,7.1008519,4.3174881,0.06183017,0.37366667,0,1,6,1,0,4,1,0,0,1,0,1,1,0.204072,0.174682,3.69881,0.170262,0.11341631,0.00127204,21.814636,0.25924566,0,8,0.1878159,1,0,0,6.4077047,3.6243409
2508,2017,C38,瑞华,陈葆华,2,2,6.5820251,4.1743873,0.0900277,0.74643421,0,1,5,1,1,12,1,1,0,1,1,0,1,0.18434,0.173645,2.14917,0.336732,0.18722618,0.00647179,22.793492,0.2109613,0,7,0.15846934,1,0,0,5.888878,3.4812401
2508,2018,C38,瑞华,陈葆华,1,1,5.8230459,3.5553481,0.1035503,0.74668333,0,1,6,1,1,13,1,1,0,1,1,0,1,0.156932,0.49347,2.05221,0.351601,0.18972155,0.0074225,22.969848,0.05806829,0,8,0.1595878,1,0,0,5.8230459,3.5553481
2509,2017,C35,致同,林礼璋,2,1,6.9450511,4.4188406,0.07996146,0.75888095,0,1,6,0,0,3,0,0,0,1,0,0,1,0.067434,0.388114,0.948817,0.418272,0.5978475,0.01769087,22.888428,0.4235554,0,7,-0.06445658,1,0,0,6.2519039,3.7256934
2509,2018,C35,大信,周园,3,1,7.3771337,4.8978398,0.08380238,0.51351111,0,1,1,0,1,3,1,0,0,1,1,0,1,-0.049714,1.51271,0.698977,0.485299,0.70632201,0.0212229,22.913344,-0.37686241,1,8,-0.01794214,0,0,0,6.2785214,3.7992275
2510,2017,C36,瑞华,任俊英,2,1,6.7661917,4.4426513,0.09792627,0.74766667,0,1,5,1,1,2,1,0,0,1,0,0,1,0.020012,0.842033,0.699742,0.491397,0.36784349,0.01110495,22.283919,-0.02074,0,7,0.02820129,1,0,0,6.0730445,3.7495041
2510,2018,C36,瑞华,张宝荣,2,1,6.8123451,4.3438054,0.08470847,0.38460714,0,1,6,1,1,3,0,0,0,1,0,1,1,0.037716,1.74363,0.578618,0.543265,0.35427809,0.00862832,22.474931,0.15291614,0,8,-0.0452026,1,0,0,6.1191979,3.6506582
2512,2017,C39,瑞华,荣矾,3,1,7.4471684,4.8598124,0.07521866,0.74400758,0,1,5,1,0,2,1,0,0,1,0,0,1,0.021912,0.399071,0.668943,0.602472,0.18543061,0.0135353,22.790011,-0.01022867,0,7,0.00429651,1,0,0,6.3485561,3.7612001
2512,2018,C39,瑞华,荣矾,4,1,7.6073814,4.8520303,0.06358669,0.37415194,0,1,6,1,0,3,1,0,0,1,0,0,1,-0.312798,0.99682,0.437867,0.784822,0.18516589,0.02010687,22.480779,-0.16352129,1,8,0.0110161,0,0,0,6.2210871,3.4657359
2515,2017,C13,天健,章智华,3,1,7.4999765,4.9558271,0.07853982,0.49523333,0,1,8,1,0,4,0,0,0,1,0,0,1,0.049212,0.28492,5.16776,0.102064,0.10618517,0.07813423,21.558427,1.3178784,0,7,0.00806909,1,1,0,6.4013643,3.8572148
2515,2018,C13,天健,章智华,2,1,7.372118,4.8978398,0.08422376,0.86125,0,1,9,1,0,5,0,0,0,1,0,0,1,-0.064737,0.364638,11.9388,0.077848,0.12059071,0.14229943,21.125192,0.14577865,1,8,-0.08277509,1,1,0,6.6789708,4.2046926
2518,2017,C38,中勤万信,陈丽敏,2,2,6.9216582,4.7184989,0.11045365,0.8575,0,0,6,0,1,5,0,1,1,1,0,0,1,0.097338,0.395741,1.89916,0.405427,0.42235356,0.0052104,22.062526,0.55938434,0,7,0.10468123,1,0,0,6.228511,4.0253517
2518,2018,C38,中勤万信,陈丽敏,2,2,6.8341087,4.4998097,0.09687836,0.7565,0,0,7,0,1,6,0,1,1,1,0,0,1,0.065379,0.844556,2.29668,0.315283,0.45137795,0.00488056,21.987883,-0.00549405,0,8,-0.02532512,1,0,0,6.1409616,3.8066625
2519,2018,C39,立信,王涛,3,1,7.747165,5.2149358,0.07948164,0.7583003,0,1,8,1,0,14,0,0,0,1,0,1,1,-0.322712,0.921112,1.79521,0.338464,0.32777625,0.00364016,22.010048,-0.06474788,1,8,0.00925625,1,1,0,6.6485527,4.1163235
2521,2017,C22,大信,宋冬梅,2,1,6.997596,4.6821312,0.09872029,0.41833333,0,1,8,0,1,3,0,0,1,1,0,0,1,0.035985,0.987615,2.3033,0.234016,0.2244522,0.00031019,22.218537,0.31943041,0,7,-0.05512799,1,0,0,6.3044488,3.988984
2521,2018,C22,大信,王庆宾,2,1,6.8803841,4.1743873,0.0668037,0.425,0,1,9,0,0,8,0,0,0,0,0,1,1,0.013385,1.58221,2.38881,0.225591,0.30833106,0.00190887,22.19565,0.02960324,0,8,0.07449544,1,0,0,6.1872369,3.4812401
2522,2017,C29,立信,王克平,2,1,7.0501225,4.7706846,0.10234172,0.7666859,0,1,8,1,0,10,1,0,0,1,0,1,1,0.008576,0.368131,1.58078,0.289623,0.1600494,0.0012985,21.799743,0.17871867,0,7,-0.06812675,1,1,1,6.3569753,4.0775374
2522,2018,C29,立信,王克平,2,1,7.1739583,4.6821312,0.08275862,0.37953846,0,1,9,1,0,11,1,0,0,1,0,1,1,-0.00707,0.701825,1.24662,0.362906,0.18214877,0.00095432,21.857427,0.65139977,1,8,0.01749384,1,1,1,6.4808111,3.988984
2523,2017,C34,立信,刘红志,2,1,7.0457766,4.5108595,0.07926829,0.73852288,0,1,5,1,0,12,0,0,0,0,0,0,1,0.036759,0.643789,1.72784,0.356493,0.46709886,0.00847656,21.935635,0.00569756,0,7,0.04888836,1,1,0,6.3526294,3.8177123
2523,2018,C34,立信,刘红志,2,1,7.024649,4.2195077,0.06049822,0.74061429,0,1,6,1,0,13,0,0,0,0,0,0,1,0.030863,0.863838,1.55801,0.395339,0.52401801,0.00903971,22.00699,0.12851631,0,8,-0.0308088,1,1,0,6.3315018,3.5263605
2524,2017,D45,立信,倪晓滨,3,1,7.6741529,4.8675345,0.06040892,0.48382222,0,1,8,1,0,19,1,0,0,0,0,1,1,0.004666,0.524316,0.633765,0.489346,0.13166058,0.02650358,21.239555,0.10955203,0,7,0.07241425,1,1,1,6.5755406,3.7689222
2524,2018,D45,立信,徐珍,2,1,7.768956,4.8202816,0.05240913,0.35185,0,1,9,1,1,16,1,0,1,1,0,0,1,-0.018848,1.15585,0.63514,0.559754,0.10941532,0.02343011,21.705476,1.121485,1,8,0.12022782,1,1,1,7.0758089,4.1271344
2527,2017,C38,立信,蒋承毅,2,1,7.0917421,4.3040651,0.06156406,0.76606219,0,1,8,1,0,11,1,0,1,1,1,0,1,0.021988,1.0199,1.19866,0.524584,0.29347733,0.00568337,22.557747,0.24831376,0,7,0.00849549,1,1,1,6.3985949,3.6109179
2527,2018,C38,立信,蒋承毅,2,1,7.0909098,4.5108595,0.07577019,0.77323313,0,1,9,1,0,12,1,0,1,1,1,0,1,-0.044555,1.99657,1.31091,0.512042,0.282982,0.00662081,22.615922,0.03272478,1,8,0.00575959,1,1,1,6.3977626,3.8177123
2528,2017,C39,立信,石瑶,2,1,7.3198649,5.0039463,0.0986755,0.74084272,0,1,7,1,1,3,1,0,0,1,0,0,1,0.028777,0.822422,2.10704,0.33563,0.30727933,0.03060672,22.208192,0.46843214,0,7,-0.00647669,1,1,1,6.6267177,4.3107991
2528,2018,C39,立信,石瑶,2,1,7.219642,4.7957905,0.0885798,0.75333978,0,1,8,1,1,4,1,0,0,1,0,0,1,0.0256,1.25025,1.78424,0.327331,0.33918112,0.02197703,22.419808,0.46985973,0,8,-0.05424751,1,1,1,6.5264949,4.1026434
2529,2017,C34,立信,姜波,2,1,6.673298,4.0253517,0.07079646,0.36735621,0,1,8,1,0,8,0,0,0,1,0,1,1,0.003691,0.474552,2.05762,0.174439,0.28209708,0.00479588,21.364527,0.32664125,0,7,-0.02063584,1,1,0,5.9801508,3.3322045
2530,2017,I64,众华,钟美玲,2,2,7.4295208,5.2094862,0.10860534,0.3435,0,0,5,0,1,14,1,0,0,0,0,1,1,0.05022,0.405973,3.13237,0.156917,0.11900223,0.00497925,22.29051,1.0621381,0,7,0.03913794,1,0,0,6.7363737,4.516339
2530,2018,I64,众华,赵海蓉,2,2,7.4372064,5.32301,0.12073027,0.7,0,0,6,0,1,3,1,0,0,1,0,0,1,0.060685,1.00263,2.6489,0.16454,0.15294713,0.00753457,22.369611,0.26695027,0,8,0.02302399,1,0,0,6.7440592,4.6298628
2532,2017,C34,天健,俞辛文,2,1,6.9669671,4.1588831,0.06032045,0.75038748,0,1,8,1,0,8,1,0,0,1,0,0,1,0.06726,0.618371,1.09738,0.266842,0.22614852,0.0075997,21.4083,0.14354195,0,7,0.05516962,1,1,1,6.27382,3.4657359
2532,2018,C34,天健,俞辛文,2,1,7.3045159,4.8903491,0.08944183,0.80986687,0,1,9,1,0,9,1,0,0,1,0,0,1,0.066514,0.796784,0.796643,0.281878,0.23675635,0.00715526,21.406453,-0.00554303,0,8,0.07690573,1,1,1,6.6113688,4.1972019
2533,2017,C38,中审华,蒋元,2,1,6.8834626,4.2766661,0.07377049,0.39916667,0,0,2,0,1,3,1,0,1,1,0,0,1,0.038143,0.940798,1.89943,0.282247,0.35890666,0.02511539,21.978121,0.26751582,0,7,-0.05084315,1,0,0,6.1903154,3.5835189
2533,2018,C38,中审华,蒋元,2,1,6.9216582,4.0430513,0.05621302,0.41766667,0,0,3,0,1,4,1,0,1,1,0,0,1,0.033363,1.71151,1.43549,0.387035,0.40945877,0.02112604,22.152342,0.19628968,0,8,0.01893103,1,0,0,6.228511,3.3499041
2534,2017,C34,天健,张春洋,2,1,7.3045159,4.7706846,0.0793544,0.36592424,0,1,8,1,0,6,1,0,1,1,0,0,1,0.052727,1.01255,1.21352,0.601268,0.2724143,0.02138076,22.815262,0.29407737,0,6,0.06561876,1,1,0,6.6113688,4.0775374
2534,2018,C34,天健,徐文生,2,1,7.5827385,5.198497,0.09215886,0.40793281,0,1,9,1,0,6,1,0,0,1,0,0,1,0.027056,2.10822,1.24006,0.603913,0.31031313,0.01221264,22.844278,0.02016967,0,7,0.06164266,1,1,0,6.8895913,4.5053499
2535,2017,C35,北京兴华,李杰,2,2,7.0396603,4.8362819,0.11042945,0.36,0,0,8,0,1,3,1,0,0,1,1,1,1,0.00468,2.04088,0.842649,0.619278,0.24170632,0.03183457,22.767413,0.28662541,0,6,0.02765265,1,0,0,6.3465132,4.1431347
2535,2018,C35,北京兴华,郭学军,2,2,6.9847163,4.6249728,0.09444444,0.367,0,0,9,0,0,9,1,1,0,1,0,1,1,-0.019597,2.90981,0.819779,0.626233,0.18854999,0.09689818,22.739693,0.24862022,1,7,0.06684359,0,0,0,6.2915691,3.9318256
2536,2017,C36,大华,胡丽娟,1,1,6.2614917,4.0775374,0.11259542,0.75446667,0,1,5,0,1,21,1,0,0,0,0,0,1,0.076532,0.65572,1.00958,0.351052,0.3443782,0.00391755,21.878892,0.27876325,0,6,0.03546812,1,0,1,6.2614917,4.0775374
2536,2018,C36,大华,胡丽娟,1,1,6.3171647,3.871201,0.0866426,0.74433333,0,1,6,0,1,22,1,0,0,0,0,0,1,0.065068,1.20333,0.821376,0.40802,0.32935334,0.00072042,22.037956,0.05797803,0,7,0.05909795,1,0,1,6.3171647,3.871201
2537,2017,C34,信永中和,刘玉显,3,1,7.057037,4.2904594,0.06287683,0.72633333,0,1,8,1,0,12,1,1,1,0,0,0,1,0.023444,1.54773,1.21704,0.630634,0.0798354,0.00142699,23.665639,0.51693218,0,6,-0.00832965,1,0,1,5.9584247,3.1918472
2537,2018,C34,信永中和,刘玉显,1,0,6.0378709,3.5553481,0.08353222,0.77,0,1,9,1,0,13,1,1,1,0,0,0,1,0.014708,0.737853,1.77412,0.297865,0.16713787,0.01059177,22.967543,0.25404904,0,7,0.02417108,1,0,1,6.0378709,3.5553481
2538,2018,C26,中审众环,汪紫玲,2,1,6.8341087,4.4308168,0.09041981,0.7355,0,0,4,0,1,1,0,0,1,1,0,0,1,0.063893,1.40957,1.18889,0.266459,0.19060405,0.00322082,22.310279,0.20136134,0,7,0.04273263,1,0,0,6.1409616,3.7376696
